0	0.16159
0.020874	0.23881
0.046818	0.26094
0.073877	0.25324
0.09954	0.32531
0.15148	0.33535
0.17756	0.38466
0.20445	0.49332
0.23049	0.50368
0.25726	0.50353
0.28059	0.45104
0.3072	0.36362
0.33336	0.2417
0.36266	0.18501
0.38565	0.19537
0.41176	0.20397
0.43773	0.27021
0.48969	0.36907
0.51635	0.41772
0.54168	0.34145
0.5941	0.2891
0.6709	0.29053
0.69794	0.27825
0.74957	0.27447
0.77515	0.3003
0.80217	0.16564
0.82642	0.14185
0.85286	0.13157
0.87812	0.10001
0.90358	0.15674
0.92966	0.23443
0.96078	0.23461
0.98272	0.23371
1.0078	0.21383
1.0351	0.27638
1.0867	0.44612
1.127	0.57295
1.1401	0.65325
1.1911	0.58511
1.2693	0.46639
1.2938	0.46838
1.345	0.60069
1.3725	0.68738
1.3973	0.59188
1.4237	0.52552
1.4506	0.42441
1.5018	0.38961
1.5281	0.43218
1.5543	0.39872
1.5804	0.51749
1.6064	0.60092
1.6313	0.57896
1.6582	0.59914
1.7193	0.43943
1.7368	0.32706
1.7611	0.28225
1.786	0.33216
1.8122	0.31408
1.8383	0.32775
1.8648	0.36234
1.8902	0.42124
1.9415	0.52691
1.967	0.57978
1.9927	0.5698
2.0201	0.52102
2.0457	0.47938
2.071	0.46119
2.0971	0.41706
2.1235	0.39018
2.1503	0.40093
2.1756	0.40824
2.2015	0.43883
2.2532	0.42763
2.2791	0.44025
2.3149	0.46373
2.332	0.34485
2.3566	0.35536
2.3822	0.28828
2.4081	0.28139
2.4335	0.23168
2.463	0.19732
2.4877	0.16649
2.5128	0.23802
2.539	0.19554
2.564	0.23492
2.6189	0.35049
2.6413	0.34837
2.6683	0.33086
2.6947	0.36763
2.7196	0.34347
2.7449	0.29802
2.7734	0.35079
2.7985	0.38084
2.8239	0.31015
2.85	0.34067
2.8769	0.29102
2.9015	0.22924
2.9293	0.20534
2.9543	0.21185
2.98	0.14476
3.0071	0.16472
3.0321	0.16423
3.0641	0.17107
3.0859	0.19781
3.138	0.15051
3.1617	0.14452
3.189	0.17041
3.2157	0.16753
3.241	0.19149
3.2928	0.24727
3.3191	0.21419
3.3722	0.14691
3.3979	0.0541
3.4488	0.049754
3.4747	0.065313
3.5011	0.063353
3.528	0.11832
3.5787	0.14839
3.606	0.19511
3.6307	0.21567
3.6619	0.14918
3.6841	0.12014
3.7098	0.12204
3.7357	0.11267
3.7609	0.15695
3.7867	0.20467
3.8141	0.21246
3.8392	0.25498
3.8917	0.25793
3.9179	0.25954
3.9433	0.26561
3.9696	0.24332
3.9958	0.24
4.021	0.2081
4.0469	0.23034
4.0732	0.21808
4.1004	0.20718
4.1287	0.18543
4.1519	0.20995
4.1773	0.18433
4.2039	0.19757
4.2629	0.2347
4.2829	0.24669
4.3085	0.26194
4.3379	0.27157
4.3597	0.25422
4.3857	0.24994
4.4119	0.23151
4.4378	0.22001
4.4901	0.22507
4.5415	0.11914
4.5683	0.12147
4.5949	0.13739
4.6461	0.16839
4.6724	0.2861
4.6994	0.24774
4.7245	0.26599
4.7508	0.293
4.8016	0.19674
4.8267	0.26635
4.8534	0.2434
4.8805	0.20849
4.9064	0.23848
4.9315	0.24364
4.9575	0.23049
4.9841	0.22217
5.01	0.19003
5.0363	0.11375
5.0622	0.16609
5.0866	0.17394
5.1127	0.18937
5.1378	0.26295
5.1674	0.29479
5.1901	0.27474
5.2414	0.23754
5.267	0.22439
5.2931	0.1891
5.3196	0.2241
5.346	0.26627
5.3975	0.30437
5.4237	0.34597
5.4519	0.29998
5.476	0.2388
5.5014	0.23871
5.5532	0.21174
5.58	0.21621
5.6183	0.17163
5.6314	0.11967
5.6594	0.13768
5.684	0.11374
5.7096	0.093733
5.7346	0.15122
5.7735	0.17812
5.7864	0.2343
5.8128	0.25885
5.8405	0.29945
5.8643	0.32143
5.9182	0.31038
5.943	0.28665
5.9689	0.25079
5.9944	0.26914
6.0197	0.22869
6.0462	0.15214
6.0746	0.12431
6.0985	0.21736
6.1251	0.17506
6.1491	0.20902
6.2018	0.33868
6.2315	0.26594
6.2539	0.29747
6.3066	0.25984
6.3316	0.31248
6.3725	0.32258
6.3855	0.32921
6.4093	0.31929
6.4341	0.32414
6.4612	0.31869
6.4863	0.30395
6.5173	0.24996
6.5402	0.286
6.5914	0.22141
6.6198	0.17101
6.6734	0.081891
6.6939	0.117
6.7462	0.17015
6.7737	0.19798
6.8008	0.25477
6.8247	0.24953
6.8501	0.20786
6.8755	0.22753
6.9017	0.21707
6.9277	0.24782
6.9546	0.25381
6.9805	0.28327
7.007	0.29564
7.0311	0.30383
7.058	0.23429
7.0835	0.19126
7.1119	0.1369
7.1358	0.13074
7.1904	0.16502
7.2131	0.14987
7.2744	0.22108
7.2913	0.233
7.3418	0.27191
7.3931	0.267
7.4207	0.25912
7.4463	0.27446
7.4965	0.21829
7.5248	0.24949
7.5501	0.21675
7.5766	0.23726
7.6025	0.24189
7.6804	0.24961
7.7146	0.22738
7.7324	0.24778
7.7592	0.2568
7.7836	0.32864
7.8115	0.45307
7.8362	0.65782
7.8626	0.79802
7.8878	0.82882
7.9397	0.84812
7.9656	0.78141
7.9919	0.83799
8.0184	0.88022
8.0446	0.85698
8.0963	0.88071
8.1228	0.85244
8.1504	0.78955
8.1744	0.77437
8.2005	0.72705
8.2256	0.74821
8.2524	0.79061
8.2785	0.81584
8.3039	0.82073
8.3317	0.84054
8.3576	0.80786
8.3827	0.70942
8.4089	0.68467
8.4351	0.64961
8.4644	0.56939
8.4871	0.51732
8.5404	0.49616
8.5659	0.52109
8.5913	0.56949
8.6174	0.5973
8.6439	0.65937
8.6949	0.60686
8.7226	0.56053
8.7482	0.53441
8.7783	0.47829
8.8003	0.48356
8.8256	0.51384
8.8513	0.53758
8.8769	0.51565
8.9038	0.58258
8.9319	0.59177
8.9821	0.62965
9.008	0.66969
9.0331	0.63461
9.0613	0.68411
9.0869	0.67737
9.1398	0.67453
9.1897	0.63795
9.2161	0.58797
9.2415	0.64147
9.2675	0.62618
9.2933	0.66108
9.3196	0.68141
9.3452	0.71724
9.371	0.68647
9.3977	0.70936
9.4488	0.63607
9.4745	0.61593
9.502	0.5926
9.5271	0.51002
9.579	0.52352
9.606	0.54239
9.6571	0.61144
9.6828	0.60699
9.7098	0.64442
9.7348	0.67244
9.7603	0.65106
9.7864	0.6459
9.8122	0.62903
9.8397	0.6262
9.8656	0.65229
9.8905	0.66372
9.9171	0.7033
9.9428	0.73376
9.9696	0.75073
9.9954	0.67999
10.047	0.70376
10.074	0.72662
10.1	0.72211
10.125	0.77536
10.15	0.74014
10.202	0.63944
10.228	0.58893
10.254	0.55726
10.281	0.53557
