0	0.70238
0.053392	0.67408
0.079515	0.69585
0.10486	0.64801
0.13121	0.64019
0.15666	0.63469
0.18253	0.55881
0.20851	0.47007
0.23539	0.4047
0.26517	0.38663
0.31197	0.35591
0.33844	0.35111
0.36482	0.32151
0.39067	0.28423
0.44238	0.28096
0.46825	0.32223
0.49344	0.3561
0.52149	0.34224
0.54624	0.36101
0.572	0.36068
0.59728	0.33311
0.62351	0.3418
0.64893	0.35375
0.6763	0.36349
0.70058	0.33949
0.72753	0.32421
0.75236	0.30483
0.77929	0.27986
0.8048	0.23203
0.83327	0.21892
0.85745	0.21646
0.88266	0.2189
0.90976	0.25445
0.93496	0.30866
0.96092	0.3305
0.98827	0.34245
1.0653	0.32516
1.0913	0.33266
1.1177	0.33704
1.1446	0.35132
1.1981	0.3252
1.2225	0.34642
1.2476	0.33076
1.2736	0.32749
1.2999	0.30233
1.3516	0.30058
1.377	0.29641
1.4034	0.27738
1.4328	0.28992
1.4556	0.27304
1.4814	0.27231
1.5071	0.30038
1.5329	0.3124
1.5581	0.30628
1.585	0.31627
1.6114	0.30085
1.6635	0.30309
1.6885	0.33344
1.7166	0.33076
1.7405	0.34252
1.7666	0.34077
1.7924	0.31868
1.8502	0.26869
1.87	0.25178
1.8961	0.24728
1.9211	0.25302
1.9485	0.27456
1.9741	0.28802
1.9991	0.31752
2.0268	0.33524
2.0516	0.36039
2.0791	0.35676
2.1033	0.36146
2.1326	0.36408
2.1553	0.41096
2.1836	0.39231
2.2086	0.37558
2.2335	0.38207
2.2601	0.39909
2.2862	0.32025
2.3128	0.33418
2.3378	0.32157
2.3642	0.28627
2.4157	0.27203
2.4419	0.23841
2.4671	0.25884
2.4931	0.29418
2.5196	0.29199
2.5471	0.31626
2.5722	0.36191
2.5978	0.36511
2.6243	0.37684
2.6502	0.39292
2.6759	0.38333
2.7014	0.38967
2.7537	0.39428
2.7796	0.38823
2.8051	0.37571
2.8304	0.33988
2.855	0.3025
2.8821	0.30684
2.907	0.28073
2.9347	0.25728
2.9609	0.26154
3.0131	0.26973
3.0389	0.29789
3.0678	0.36802
3.0907	0.39167
3.1173	0.41714
3.1421	0.40857
3.1688	0.43194
3.1948	0.39173
3.2204	0.37723
3.2479	0.40652
3.2736	0.42763
3.2987	0.42211
3.3515	0.38918
3.3782	0.3411
3.4033	0.28547
3.4288	0.24957
3.4542	0.24472
3.5068	0.2702
3.5318	0.29044
3.5589	0.32898
3.6098	0.39529
3.6355	0.39337
3.6615	0.42206
3.6888	0.37854
3.7653	0.32645
3.7912	0.2813
3.8193	0.2893
3.8422	0.32413
3.8684	0.33648
3.9207	0.29267
3.9475	0.28564
3.9731	0.24295
3.9987	0.22659
4.0498	0.25013
4.0761	0.27096
4.1024	0.3092
4.1282	0.33793
4.1555	0.3727
4.1821	0.42716
4.2063	0.45243
4.2575	0.42582
4.2845	0.41348
4.31	0.39144
4.3357	0.37309
4.362	0.37049
4.4181	0.35465
4.44	0.3185
4.4676	0.29574
4.4917	0.2618
4.5704	0.38747
